,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
651,"HarbourfrontEast, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
652,"HarbourfrontEast, Union Station, Toronto Islands",43.6408157,-79.38175229999999,GoodLife Fitness,43.644336,-79.383625,Gym
653,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
654,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
655,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
656,"Little Portugal, Trinity",43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
657,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
658,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
659,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
660,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
661,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
662,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
663,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
664,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
665,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
666,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
667,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
668,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
669,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
670,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
671,"Little Portugal, Trinity",43.647926700000006,-79.4197497,SoSo Food Club,43.649374803627865,-79.42160177446873,Asian Restaurant
672,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
673,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Get Well,43.6493204037974,-79.42193705485465,Bar
674,"Little Portugal, Trinity",43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
675,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
676,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
677,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
678,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bobbie Sue's Mac + Cheese,43.64778276946676,-79.42041900552132,Mac & Cheese Joint
679,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Superpoint,43.648438964819064,-79.42051429823161,Pizza Place
680,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
681,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Té,43.6457982128694,-79.41950829388077,Bistro
682,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
683,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
684,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Lakeview Restaurant,43.64943515996231,-79.42039021958406,Diner
685,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
686,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pilot Coffee Roasters,43.646609556865684,-79.41960592835666,Coffee Shop
687,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
688,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
689,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
690,"Little Portugal, Trinity",43.647926700000006,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
691,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Tampered Press,43.65006186869144,-79.41728020642847,Coffee Shop
692,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
693,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
694,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Opera Bob's Public House,43.64956528116496,-79.42005394392747,Pub
695,"Little Portugal, Trinity",43.647926700000006,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
696,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Lucky Penny,43.64701953746149,-79.41700293213309,Deli / Bodega
697,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
698,"Little Portugal, Trinity",43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
699,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
700,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
701,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bar Fancy,43.64373383144182,-79.4213257341413,Bar
702,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
703,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Dock Ellis,43.64945688097198,-79.42529715531316,Sports Bar
704,"The DanforthWest, Riverdale",43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
705,"The DanforthWest, Riverdale",43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
706,"The DanforthWest, Riverdale",43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
707,"The DanforthWest, Riverdale",43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
708,"The DanforthWest, Riverdale",43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
709,"The DanforthWest, Riverdale",43.6795571,-79.352188,Moksha Yoga Danforth,43.67762174479883,-79.3521159367257,Yoga Studio
710,"The DanforthWest, Riverdale",43.6795571,-79.352188,Louis Cifer Brew Works,43.677662745359996,-79.3513125762371,Brewery
711,"The DanforthWest, Riverdale",43.6795571,-79.352188,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
712,"The DanforthWest, Riverdale",43.6795571,-79.352188,La Diperie,43.67753,-79.352295,Ice Cream Shop
713,"The DanforthWest, Riverdale",43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
714,"The DanforthWest, Riverdale",43.6795571,-79.352188,Valley Farm Produce,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
715,"The DanforthWest, Riverdale",43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
716,"The DanforthWest, Riverdale",43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
717,"The DanforthWest, Riverdale",43.6795571,-79.352188,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
718,"The DanforthWest, Riverdale",43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
719,"The DanforthWest, Riverdale",43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
720,"The DanforthWest, Riverdale",43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
721,"The DanforthWest, Riverdale",43.6795571,-79.352188,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
722,"The DanforthWest, Riverdale",43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
723,"The DanforthWest, Riverdale",43.6795571,-79.352188,Alexandros,43.67830448799868,-79.34948556208978,Greek Restaurant
724,"The DanforthWest, Riverdale",43.6795571,-79.352188,Urban Nails,43.676667789021906,-79.35660190332753,Spa
725,"The DanforthWest, Riverdale",43.6795571,-79.352188,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
726,"The DanforthWest, Riverdale",43.6795571,-79.352188,Athen's Pastries,43.67816589533113,-79.34892679522846,Greek Restaurant
727,"The DanforthWest, Riverdale",43.6795571,-79.352188,Detroit Eatery,43.67759437002395,-79.35176144372598,Diner
728,"The DanforthWest, Riverdale",43.6795571,-79.352188,Astoria Shish Kebob House,43.677596,-79.351738,Greek Restaurant
729,"The DanforthWest, Riverdale",43.6795571,-79.352188,Bulk Barn,43.67678989740336,-79.35586511284247,Grocery Store
730,"The DanforthWest, Riverdale",43.6795571,-79.352188,IQ Living,43.678477,-79.347811,Furniture / Home Store
731,"The DanforthWest, Riverdale",43.6795571,-79.352188,Leonidas Chocolates Cafe,43.67811808012494,-79.34948504099059,Café
732,"The DanforthWest, Riverdale",43.6795571,-79.352188,Marvel Coffee Co.,43.678629530863844,-79.34746013725268,Coffee Shop
733,"The DanforthWest, Riverdale",43.6795571,-79.352188,Dough Bakeshop,43.67664308520287,-79.35684634585105,Bakery
734,"The DanforthWest, Riverdale",43.6795571,-79.352188,Asteria Souvlaki Place,43.6772132765305,-79.3542485444854,Greek Restaurant
735,"The DanforthWest, Riverdale",43.6795571,-79.352188,Kalyvia,43.6779727,-79.3512077,Greek Restaurant
736,"The DanforthWest, Riverdale",43.6795571,-79.352188,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
737,"The DanforthWest, Riverdale",43.6795571,-79.352188,Second Cup,43.677232,-79.3528982,Coffee Shop
738,"The DanforthWest, Riverdale",43.6795571,-79.352188,Cafe Frappe,43.67812618087551,-79.34843379217203,Coffee Shop
739,"The DanforthWest, Riverdale",43.6795571,-79.352188,Factory Girl,43.67669287762859,-79.35629876225282,American Restaurant
740,"The DanforthWest, Riverdale",43.6795571,-79.352188,Menchie's,43.67830909198205,-79.34810528402672,Frozen Yogurt Shop
741,"The DanforthWest, Riverdale",43.6795571,-79.352188,IL FORNELLO on Danforth,43.67860392856738,-79.34690364849348,Italian Restaurant
742,"The DanforthWest, Riverdale",43.6795571,-79.352188,Book City,43.67741319707514,-79.3527341009978,Bookstore
743,"The DanforthWest, Riverdale",43.6795571,-79.352188,LCBO,43.676815838008714,-79.35604671347544,Liquor Store
744,"The DanforthWest, Riverdale",43.6795571,-79.352188,Kitchen Stuff Plus,43.67861256318158,-79.34642163596001,Furniture / Home Store
745,"The DanforthWest, Riverdale",43.6795571,-79.352188,Starbucks,43.678879,-79.346357,Coffee Shop
746,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
747,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
748,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
749,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
750,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
751,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.646731,-79.383951,Coffee Shop
752,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
753,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
754,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
755,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
756,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
757,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
758,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
759,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
760,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
761,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
762,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
763,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
764,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
765,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
766,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
767,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
768,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
769,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
770,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
771,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
772,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
773,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
774,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
775,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
776,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
777,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.647261,-79.378599,Coffee Shop
778,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
779,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
780,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
781,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
782,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
783,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
784,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
785,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
